"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000099998.18",2240.16749080786,0.848342235561684,0.101080209941594,8.39276289643514,4.74848636768405e-17,2.46296885546595e-16
"ENSG00000099999.15",1695.01342075361,-0.131952445485243,0.0514460283164546,-2.56487137692297,0.0103214058416171,0.01530477418331
"ENSG00000100003.18",4677.53528488821,0.520176964409882,0.0888707133475782,5.85318767922388,4.82239406978625e-09,1.36155086287152e-08
"ENSG00000100014.20",2205.44458275354,6.89990611817633e-05,0.0383212419172583,0.00180054345135117,0.998563374955358,0.998780907931778
"ENSG00000100023.19",2495.00934944604,-0.0814725433067064,0.035382070507994,-2.30265052714479,0.0212985138380285,0.0301541771310281
"ENSG00000100024.15",23.699460574709,-0.365175448800269,0.105355472211493,-3.4661270187011,0.000528013769377458,0.00092018614617766
"ENSG00000100027.17",436.552990520802,-0.200776924027559,0.0730873036003646,-2.74708347602192,0.00601278286532307,0.00918827506085481
"ENSG00000100028.12",2569.15927760419,-0.32896143698963,0.0422457152092068,-7.78685922017338,6.86954204580749e-15,3.06817269933079e-14
"ENSG00000100029.18",5124.05664630744,-0.36081846560405,0.0545298167444998,-6.61690222240559,3.66803931010651e-11,1.23834085944287e-10
"ENSG00000100030.15",15993.1202471979,-0.0559138166007665,0.052597739186848,-1.06304600663801,0.28776108816766,0.333052436436142
"ENSG00000100031.19",8.95614121276622,-0.754186648218906,0.121236411910004,-6.22079321168587,4.94647739889795e-10,1.52322309384977e-09
"ENSG00000100033.16",680.631200208513,1.45275634928091,0.1533043917268,9.47628657546766,2.6349331320907e-21,1.83470306076452e-20
"ENSG00000100034.14",2390.10406451299,0.131403349264547,0.0393223775596313,3.341693901018,0.000832688336051964,0.00141642161608958
"ENSG00000100036.13",406.80695560388,-0.224301415899627,0.0638932823163984,-3.5105633607754,0.000447158228335624,0.000784397604332615
"ENSG00000100038.20",9.14719825917253,-0.449413405998931,0.12382789648173,-3.62933893547355,0.000284147957281145,0.000509743272275006
"ENSG00000100055.21",971.105017060201,0.418128241541632,0.121508253093012,3.44115095804696,0.000579245270080172,0.00100496778002044
"ENSG00000100056.12",1988.87131599716,-0.289618773256201,0.0453739351670276,-6.382932672471,1.73728301076489e-10,5.5431280164183e-10
"ENSG00000100058.12",703.293382739735,0.235776463661032,0.0650551143405956,3.62425715565768,0.000289793162380695,0.000519140197329193
"ENSG00000100060.18",942.053931396659,0.226011468747769,0.104803853000476,2.1565186992385,0.0310431852495085,0.0428847276310607
"ENSG00000100065.15",307.452427947148,0.292224435148328,0.0825598096920029,3.53954831338031,0.000400812397399275,0.00070687948122418
"ENSG00000100068.13",104.709076967178,-0.0226037190673281,0.0804772274396634,-0.280870996509849,0.77880934696781,0.806929014683397
"ENSG00000100075.10",5049.53929129267,-0.6245517821276,0.0729462852342211,-8.56180380018317,1.11115176331853e-17,6.0447182536738e-17
"ENSG00000100077.15",2206.79249205062,-0.329255484127712,0.0883416612305206,-3.72706919409797,0.000193719288977265,0.00035407752524292
"ENSG00000100079.7",23.6864764472715,0.33496645230538,0.108127900991448,3.09787251240429,0.0019491525883655,0.00316970290933675
"ENSG00000100083.19",4811.43816516205,-0.427864188559242,0.0401347680517654,-10.6606867145062,1.55445395815458e-26,1.49813599988895e-25
"ENSG00000100084.14",1073.49214328468,-0.331261958612592,0.0455613895620154,-7.2706728613204,3.57701248684726e-13,1.41095319004386e-12
"ENSG00000100092.24",271.952276474668,-0.243434089041433,0.0832439903582975,-2.92434430393891,0.003451827117294,0.00544539010581785
"ENSG00000100095.19",21464.7772741053,-1.25979622067053,0.138335356369264,-9.10682744986541,8.48261522882662e-20,5.33375507554568e-19
"ENSG00000100097.12",5463.99235150924,1.53652528417638,0.105318517624831,14.5893174232649,3.28467546918762e-48,9.43758382304634e-47
"ENSG00000100099.21",3490.2878933446,-0.435189131840136,0.0342282230403596,-12.7143360999778,4.92272630858123e-37,8.40855862098954e-36
"ENSG00000100100.13",4502.32849796678,-0.502765306554909,0.0588600478835449,-8.54170739972272,1.32252966438354e-17,7.16406642408043e-17
"ENSG00000100104.13",826.54684241566,-0.213822863542795,0.0331287820998071,-6.45429291359432,1.08725338663462e-10,3.53291946170857e-10
"ENSG00000100105.18",5236.0108980296,-0.703691998492162,0.0423756024496133,-16.606064759289,6.299240189153e-62,3.30919123621019e-60
"ENSG00000100106.22",2625.8437671776,0.382571327775145,0.0428688309337564,8.92423048266275,4.48808429885508e-19,2.69367192807362e-18
"ENSG00000100109.17",1845.2806774432,-0.121766128804415,0.0361260478255816,-3.37059092077572,0.000750071497326303,0.00128177693643888
"ENSG00000100116.17",1387.02838672853,-0.0194919782546767,0.0668131343638905,-0.29173871934395,0.77048640260427,0.799532447886192
"ENSG00000100122.7",94.9432582056727,-0.526912574650061,0.129666202379271,-4.06360767093997,4.83200173898584e-05,9.40468536853734e-05
"ENSG00000100124.15",1587.46845815992,0.158990829997842,0.0411202973887638,3.86648054839424,0.000110417266319433,0.000206909573332399
"ENSG00000100129.18",8323.97378074636,-1.09968762388028,0.0670148164666354,-16.4096192731914,1.63225806666373e-60,8.07580785267227e-59
"ENSG00000100138.15",8047.48658862478,-0.305374163639648,0.0484363496804172,-6.30464858839499,2.88848499727171e-10,9.06878420163658e-10
"ENSG00000100139.13",2109.8439038219,-0.186226910035295,0.0577969444666489,-3.22208919093907,0.00127259513610878,0.00212015570149525
"ENSG00000100142.16",6395.64902487975,-1.2737891789202,0.0768492291677533,-16.5751718360071,1.053613208752e-61,5.48476154950562e-60
"ENSG00000100146.18",3873.97843414831,1.0706234987303,0.195430297493687,5.47828823094782,4.29460165164144e-08,1.11415041379515e-07
"ENSG00000100147.14",601.342678418341,0.0788479303060168,0.0539594945663668,1.46124293675581,0.143948783645938,0.177450377895763
"ENSG00000100150.20",892.122523810968,-0.247823231505239,0.033626144384416,-7.36995680123506,1.70683335560701e-13,6.9241515010903e-13
"ENSG00000100151.16",839.254188232862,1.05883566666286,0.105605805894242,10.0263016573465,1.16810170156022e-23,9.46896566480155e-23
"ENSG00000100154.14",2379.57382819332,-0.228543705223895,0.0477236780113277,-4.78889546546786,1.67701806485118e-06,3.77000623920766e-06
"ENSG00000100156.10",75.2511877256451,0.700530570577264,0.135279052714632,5.17841126560086,2.23783470312402e-07,5.43294958540801e-07
"ENSG00000100162.15",190.648522209988,0.838356328524113,0.128411283754371,6.5286811564609,6.63513267835944e-11,2.18885961915645e-10
"ENSG00000100167.20",18442.8694555465,-0.783109258331476,0.0851521977442061,-9.19658304867134,3.69513005096336e-20,2.38283990393162e-19
"ENSG00000100181.22",3694.89395540173,-4.46774588057614,0.249142014666957,-17.9325269025718,6.57235818983095e-72,4.94693858898194e-70
"ENSG00000100191.6",17.858199537938,0.523750470639208,0.122091022464038,4.28983605894101,1.78805059626353e-05,3.63323398286616e-05
"ENSG00000100196.11",84.7163535082318,1.94683837019927,0.11159054387639,17.4462665255562,3.67481416698193e-68,2.39666786452853e-66
"ENSG00000100197.22",123.334289657393,-1.10670094455319,0.118213729047797,-9.36186476365806,7.83416219976767e-21,5.27503104126327e-20
"ENSG00000100201.23",30686.6076382756,-0.310636129177113,0.051542619840698,-6.02678191634789,1.67256444879262e-09,4.92080764461517e-09
"ENSG00000100206.10",13.3298808823083,1.51214179351945,0.122020624399555,12.39250988069,2.8692059536107e-35,4.43856880573051e-34
"ENSG00000100207.20",2228.29693157439,-0.16111171567976,0.0542328987989432,-2.97073767487604,0.00297085425022673,0.00472901823758529
"ENSG00000100209.11",429.979322219175,0.136819086984437,0.049894919916464,2.74214463543592,0.00610394576504141,0.00932199859819422
"ENSG00000100211.10",950.431180579079,0.097838761767968,0.054965781150771,1.77999402027229,0.0750769393178802,0.0974192457563065
"ENSG00000100216.6",3254.61965677812,-0.274387835393289,0.0441495190609914,-6.21496771038955,5.13352051783262e-10,1.57659171274761e-09
"ENSG00000100218.12",67.8514110648483,1.03739789701892,0.104141854075813,9.9613926237929,2.24890143327817e-23,1.79139591269143e-22
"ENSG00000100219.16",2375.54414013929,0.234144583114476,0.0617585562009967,3.79128978262443,0.000149866968354646,0.000277235776995779
"ENSG00000100220.12",4624.25384577319,-0.237430146890626,0.0321959852815174,-7.3745265074067,1.64930162236067e-13,6.70141899903253e-13
"ENSG00000100221.10",3263.2316957713,-0.100974315890808,0.0359271276832624,-2.81053127266418,0.0049459782103722,0.00764251341290399
"ENSG00000100225.18",5815.65523699257,-0.247410175015596,0.0450349798703832,-5.49373344292983,3.93524326514795e-08,1.02407206964657e-07
"ENSG00000100226.16",5450.57878067344,-0.419572794450462,0.0367582816985139,-11.4143745317514,3.5444452334794e-30,4.20733346561461e-29
"ENSG00000100227.18",8300.88165278588,-0.538054430762857,0.0424119749786787,-12.6863799913432,7.03635173993147e-37,1.18949577977619e-35
"ENSG00000100228.12",478.538682123432,2.37221042179132,0.135270931583565,17.5367345668486,7.51218980703671e-69,4.99876351884469e-67
"ENSG00000100234.12",33653.8385090652,-0.489979000508703,0.0905970851650901,-5.40833073840997,6.36148679899191e-08,1.62683137400532e-07
"ENSG00000100239.16",5199.72780563808,-0.187015508662889,0.0406334400781363,-4.60250247833476,4.174445942459e-06,9.02975176679839e-06
"ENSG00000100241.21",12131.2629787795,-0.346995331549116,0.0473904608404577,-7.32205016358235,2.44210822304824e-13,9.76205440998059e-13
"ENSG00000100242.15",5700.23863612028,0.136451515212712,0.0693427112674179,1.96778454027405,0.0490928337181567,0.0657847410499488
"ENSG00000100243.21",13564.6371549326,0.0107441218105975,0.0496125160331575,0.216560712289151,0.828550706151079,0.851929885838237
"ENSG00000100246.13",1114.17105418302,-0.066868463554904,0.0482924921239979,-1.38465547363366,0.166157840249847,0.202059833595494
"ENSG00000100249.4",17.4919531711383,0.532098368121365,0.168020258491779,3.16687031015013,0.00154089020905289,0.00254125118744448
"ENSG00000100258.18",3377.53787128177,0.229619305446369,0.0460186811679154,4.98969765362292,6.04738692708208e-07,1.41331427959914e-06
"ENSG00000100263.14",1632.67978500551,-0.0307091918700565,0.0528290765233032,-0.581293368936904,0.561042748968101,0.605370294607102
"ENSG00000100266.19",4422.18879460325,0.0831691252436614,0.0423355895539066,1.96452030360321,0.0494697840637284,0.0662434573466527
"ENSG00000100271.17",870.40512486003,-0.305533363175534,0.0385519275122909,-7.92524220943624,2.27702063171998e-15,1.05411499581358e-14
"ENSG00000100276.10",1756.9409118843,-2.268853255177,0.129955587798559,-17.4586817974607,2.95683243660484e-68,1.94737247826158e-66
"ENSG00000100280.16",11399.7293298771,-0.057084544430066,0.0421258890839028,-1.3550941160285,0.175387573123608,0.212172898433197
"ENSG00000100281.14",1501.54769946038,-0.282618991323063,0.0488669256969382,-5.78344119856859,7.31877779809167e-09,2.02894797622015e-08
"ENSG00000100284.21",3594.81193895067,-0.149895056651235,0.0459323933373121,-3.26338441697247,0.0011009007986159,0.00184652441249545
"ENSG00000100285.10",1327.53018394786,0.208885049726857,0.206315513536677,1.0124544012524,0.311320838495836,0.357582052801766
"ENSG00000100288.20",26.3636937644306,-0.269465538494694,0.099678012816299,-2.70335985721649,0.00686423869568709,0.0104214223752985
"ENSG00000100290.3",13.6170462091051,0.327075237158649,0.0894598312652385,3.65611283335543,0.000256068679086704,0.000461607276465917
"ENSG00000100292.18",2544.78276648307,0.858081848798503,0.134280196583343,6.39023378451732,1.65632327402813e-10,5.29290275638416e-10
"ENSG00000100294.13",742.894588201977,0.12961312663793,0.0454444207273493,2.85212407955562,0.0043428145198684,0.00676928251851024
"ENSG00000100296.14",1004.20274916499,-0.0341866258249606,0.0400043457757243,-0.854572801080675,0.3927876903939,0.441048031713024
"ENSG00000100297.16",2116.21363703638,0.474243137040947,0.0718230407954293,6.60293871978653,4.03086195149585e-11,1.35564749224275e-10
"ENSG00000100298.16",17.4710004637345,0.545767054348522,0.122418443155896,4.45820940275727,8.26471438866118e-06,1.73573367688679e-05
"ENSG00000100299.18",1829.14098744326,0.535557557000488,0.0748954913401216,7.15073160503573,8.63166132556927e-13,3.32032588892583e-12
"ENSG00000100300.18",1967.81040399079,0.702506235245723,0.110702788378903,6.34587660828604,2.2116244994073e-10,7.01274359570349e-10
"ENSG00000100302.7",749.373679734328,0.0514382973402541,0.164228134101108,0.313212456695062,0.754119255158759,0.78488986447294
"ENSG00000100304.13",3525.2094713804,-0.84325998363339,0.0547169163289383,-15.4113214013015,1.37373810518665e-53,4.98213359885782e-52
"ENSG00000100307.13",3541.79781905478,-0.201878077498746,0.0947816531632058,-2.12992779468753,0.0331775750284226,0.0456328314617157
"ENSG00000100311.17",1403.41017311017,0.60002483819775,0.0819735538277891,7.31973679533632,2.48457790660048e-13,9.92663679112898e-13
"ENSG00000100312.11",15.2069431287919,-0.135358165262358,0.0969950524592272,-1.39551618180996,0.162860238547716,0.198470246116356
"ENSG00000100314.4",318.595314800382,0.445181024875185,0.168878357661063,2.63610465568749,0.00838638615401822,0.0125883527486463
"ENSG00000100316.16",94016.994937515,-0.941975649545674,0.0607674694154278,-15.5013144139013,3.39867407564888e-54,1.28117176937063e-52
"ENSG00000100319.13",658.68146125926,-0.0932870734779968,0.0409812441615302,-2.27633580645575,0.0228259185837899,0.0322034545801416
"ENSG00000100320.23",5742.51958070807,-0.30271360228093,0.0731388152181324,-4.13889124916918,3.48988318153832e-05,6.87996978948693e-05
"ENSG00000100321.15",8206.60923049382,0.01439914556122,0.11356261911167,0.126794764631669,0.89910283951278,0.913871596860661
"ENSG00000100324.14",3764.43384543732,-0.377613734911551,0.0356949410352485,-10.5789146573645,3.73256779997469e-26,3.52193008565635e-25
"ENSG00000100325.15",2934.13184453084,0.0913741921437385,0.0442801641540039,2.0635468248479,0.039060703787727,0.0531167265048483
"ENSG00000100330.16",918.425410989171,-0.319343383111011,0.0420200705841909,-7.5997821676948,2.96629631129979e-14,1.27023436706789e-13
"ENSG00000100335.15",3910.58748484274,-0.274026773863807,0.0372617906843067,-7.35409567901461,1.92224013352231e-13,7.75551260901082e-13
"ENSG00000100336.17",660.244723250771,1.73542739745315,0.204501826122014,8.4861217641046,2.13647580444918e-17,1.13877583103645e-16
"ENSG00000100342.21",809.410342303406,1.32419895105147,0.137507031364579,9.63004537230218,5.97031110802363e-22,4.34285272835546e-21
"ENSG00000100344.11",103.131438979655,0.0637207026830637,0.149502879773348,0.426217225913419,0.669949566541076,0.708369850336264
"ENSG00000100345.22",15500.9703552133,0.710261356394937,0.0612891941554652,11.5886881232816,4.70280195076074e-31,5.83264313255615e-30
"ENSG00000100346.18",619.183354574774,-0.245759593506741,0.181407358851645,-1.35473883232996,0.175500781023107,0.212263391283256
"ENSG00000100347.15",2513.30259130574,-0.212908124818449,0.0429169639694548,-4.96093164861292,7.01558771575519e-07,1.62980011324218e-06
"ENSG00000100348.10",6308.58689688473,-0.424007124219123,0.0481312547622101,-8.80939269740438,1.25825666243751e-18,7.34633728371771e-18
"ENSG00000100350.15",4776.75492662821,-0.135320528654333,0.0536200481046706,-2.52369278726077,0.0116129365221553,0.0170843157605266
"ENSG00000100351.17",27.5748563213533,0.860121857935244,0.140448944544339,6.12408915371884,9.12038212610055e-10,2.73802291707716e-09
"ENSG00000100353.18",8271.26495384341,-0.437259260943655,0.0456915017638154,-9.56981591902796,1.07096185794814e-21,7.68074707057652e-21
"ENSG00000100354.21",3542.16217141258,-0.355612202606112,0.0444056486443385,-8.0082650172356,1.16337993075855e-15,5.48976630430093e-15
"ENSG00000100359.21",52.4587266405066,-0.241907305922409,0.110291256173102,-2.19334981136433,0.0282821853745395,0.0393332604133582
"ENSG00000100360.15",1449.69400167063,-0.202027426657742,0.0528421777780307,-3.82322294713856,0.000131718578953627,0.000245105245767886
"ENSG00000100364.19",8400.90490181494,0.0488227881052589,0.0664053045706276,0.735224217717905,0.462202952255791,0.509155142751257
"ENSG00000100365.16",368.690536232841,0.377132871768321,0.120108571729341,3.13993303174208,0.00168986459806985,0.00277180777206985
"ENSG00000100368.14",213.4646050552,0.669505318386137,0.13359183370534,5.01157368543085,5.39867030851456e-07,1.2679005040672e-06
"ENSG00000100372.15",1351.3766025375,0.0537183461220745,0.0381652754055325,1.40751889122455,0.159273579500522,0.194450306562087
"ENSG00000100376.12",1041.41409013521,-0.0213052095443378,0.0729944972008392,-0.29187418725165,0.77038282015444,0.799461097653263
"ENSG00000100379.17",2498.8121049054,0.288059836488571,0.0587178253851995,4.90583284716092,9.30317289513185e-07,2.13808129095547e-06
"ENSG00000100380.14",19022.9003323209,-0.552070689099623,0.0455868078659083,-12.1103168864886,9.31336566373496e-34,1.33629334713977e-32
"ENSG00000100385.14",70.5210138185097,1.25377116314198,0.188596316423874,6.64790907328278,2.97285852408525e-11,1.011379862736e-10
"ENSG00000100387.9",2937.80309717585,-0.164193813859548,0.046078768984317,-3.56332900115954,0.000366181264114351,0.000648793955411989
"ENSG00000100393.14",6021.3515712978,-0.367683298926848,0.0607601780879985,-6.05138612981574,1.43604775759942e-09,4.25056064610751e-09
"ENSG00000100395.15",1950.16483219738,0.113544214339552,0.0362648224734469,3.13097394652046,0.00174227616423121,0.00285207030107359
"ENSG00000100399.16",2325.99153879762,-0.240066147433473,0.114905657127,-2.08924567715703,0.0366856136158498,0.0501095752828621
"ENSG00000100401.20",7560.6309856462,-0.0344526965961076,0.0579784672940385,-0.594232621248512,0.552356537164045,0.596923646550627
"ENSG00000100403.12",11318.3954017695,-0.359314484844148,0.041941324008886,-8.56707539247023,1.06146400159792e-17,5.79088143647421e-17
"ENSG00000100410.8",1132.66511021218,-0.0342462484755788,0.036263225404583,-0.944379549626347,0.344975728056122,0.39235114139135
"ENSG00000100412.17",9891.49118423556,-0.252094170375615,0.0577329264598893,-4.36655797365063,1.26219797816002e-05,2.60484349016717e-05
"ENSG00000100413.17",2449.19243757623,-0.376083498265448,0.0531374537087336,-7.07755964986398,1.46715048599921e-12,5.55248495006327e-12
"ENSG00000100416.15",1668.33003779481,0.0185763195769004,0.0593332957258025,0.313084236256609,0.754216665137971,0.784955661509312
"ENSG00000100417.12",1718.13028255142,-0.228221025708706,0.0560474211319962,-4.07192732688319,4.66257279364941e-05,9.08724710279392e-05
"ENSG00000100418.8",5166.35832804211,-0.463792492745799,0.0387242519959345,-11.9767966801396,4.70140936597158e-33,6.46676182232532e-32
"ENSG00000100422.14",3510.93581338885,-0.129702266264231,0.0430287088456195,-3.01431927064285,0.00257556610744214,0.00413159605398289
"ENSG00000100425.18",2299.0136262926,-0.243906309295233,0.0361611652530007,-6.74497925021909,1.53048895089618e-11,5.34379237197318e-11
"ENSG00000100426.7",1352.17277993512,-0.217669419148072,0.0541891078955689,-4.01684817486857,5.89816962958759e-05,0.000113765989066075
"ENSG00000100427.16",33022.4457320915,0.604175653133332,0.105676336918179,5.71722743948935,1.08276151807471e-08,2.95524068426281e-08
"ENSG00000100429.18",66.7285626463268,-0.568581640872716,0.115868205457241,-4.90714116637061,9.24135197395584e-07,2.12472425904962e-06
"ENSG00000100433.16",704.167252918603,-0.561208987947545,0.137548030031545,-4.08009469724021,4.50173576380905e-05,8.78421996853075e-05
"ENSG00000100439.10",5251.92609771751,-0.259445948441615,0.063763158501816,-4.06890051461653,4.72355092641377e-05,9.2014050587765e-05
"ENSG00000100441.10",670.524082718802,1.57241194162016,0.0822465601462821,19.1182699777778,1.77911461996202e-81,1.96361222742635e-79
"ENSG00000100442.11",1912.26545284236,-0.0686369988827241,0.0366712535555706,-1.87168400934845,0.0612503331039865,0.0806911452466555
"ENSG00000100445.17",381.76264440821,-0.382697358831392,0.0627140094067333,-6.10226267546376,1.04577321774179e-09,3.12642476360182e-09
"ENSG00000100450.13",20.8449440134969,1.53910251637859,0.189819623574658,8.10823711160318,5.13594401678828e-16,2.47753449870579e-15
"ENSG00000100453.13",18.9037022222,0.386550144541187,0.179420660015673,2.1544349714655,0.0312060765125499,0.0431019733168045
"ENSG00000100461.18",4571.89267323993,-0.26421250316494,0.0351414035275682,-7.51855295015939,5.5385814417918e-14,2.32066461323626e-13
"ENSG00000100462.16",1419.0479351808,-0.567966558909366,0.0527683547753131,-10.7633933505746,5.1247618958483e-27,5.09745055645535e-26
"ENSG00000100473.18",43.3925184262587,1.5065265822911,0.141298808371374,10.6619907107179,1.53280859987381e-26,1.47851626165139e-25
"ENSG00000100478.15",1019.47902793443,-0.253490575610285,0.0536137715936685,-4.7280869835358,2.26645093571078e-06,5.03541218727498e-06
"ENSG00000100479.13",104.963102060969,0.737953399621546,0.0958734598337048,7.69716041229291,1.39123202270626e-14,6.09629958871304e-14
"ENSG00000100483.14",282.417205075045,-0.0655442167801915,0.0625416983229647,-1.04800826548908,0.294634798740451,0.340306453747461
"ENSG00000100485.12",3868.21810614272,-0.445923109557543,0.0442778654731708,-10.0710164049742,7.42071957628552e-24,6.08636867855615e-23
"ENSG00000100490.9",576.029416596392,-0.580905497520823,0.0601800691931817,-9.65278879384603,4.78367708458537e-22,3.5097115637848e-21
"ENSG00000100503.26",4306.45286917007,-0.326825747388095,0.0603514333295116,-5.41537672524968,6.11597973723846e-08,1.56718994115173e-07
"ENSG00000100504.17",1264.0661905252,1.45625959644696,0.107096235099805,13.5976731123167,4.1337693177068e-42,8.94429238704949e-41
"ENSG00000100505.13",14383.2974389272,-0.289009434005198,0.0673989055202526,-4.28804342999834,1.80253855106803e-05,3.66105259814817e-05
"ENSG00000100519.12",2890.13786847703,-0.193354010755426,0.0297434804657284,-6.5007190728138,7.99369864151319e-11,2.62159056733169e-10
"ENSG00000100522.10",432.930563244783,-0.00117091958168635,0.0565389198071808,-0.0207099743978065,0.983477012308417,0.98652808579762
"ENSG00000100523.16",1929.74405503233,-0.398903884103809,0.0512767807563932,-7.77942527240409,7.28547648788843e-15,3.24825565609739e-14
"ENSG00000100526.20",153.012519930431,1.00989446473784,0.126843090674938,7.96176172753395,1.69606849530563e-15,7.91395212331939e-15
"ENSG00000100528.12",4332.739487341,-0.32732292278834,0.0461956546909671,-7.08557817781815,1.38464975552071e-12,5.25324813047247e-12
"ENSG00000100532.12",1053.12039848722,-0.212164887347559,0.0396872843240566,-5.34591597689526,8.99609359729313e-08,2.26923767402547e-07
"ENSG00000100554.12",4302.25242200955,-0.00797907115766184,0.0549450038466023,-0.145219230122144,0.884537783431222,0.901181995039745
"ENSG00000100558.9",24.4040977905124,1.65534181565359,0.15444398908914,10.7180721335693,8.37303601259186e-27,8.21101186420638e-26
"ENSG00000100564.9",855.352730315307,-0.10316247891192,0.03888467287464,-2.65303707824686,0.00797711075784373,0.0119999037853233
"ENSG00000100565.15",10.3601905548393,0.189099455360362,0.129865199614652,1.45612108495174,0.14535914976529,0.179004935155121
"ENSG00000100567.13",2465.57074698328,0.0554418932848297,0.037339571266609,1.48480262103086,0.137596117408002,0.170267036833523
"ENSG00000100568.11",1894.07844201788,0.046443562581568,0.0436679554305521,1.06356164660446,0.287527324668376,0.332822010831698
"ENSG00000100575.14",753.023579551534,-0.292687241320883,0.0465297703287572,-6.29032207236129,3.16807982317552e-10,9.9140687705344e-10
"ENSG00000100577.19",1058.54328133224,-0.157185511975072,0.0652929055729361,-2.4073903680008,0.0160669854252804,0.0231369830892085
"ENSG00000100578.18",1193.07651058955,-0.121245643352546,0.0469788198157929,-2.58085758279919,0.00985552301103034,0.0146603539016538
"ENSG00000100580.8",2968.78945513321,-0.280473863613491,0.0544457186724687,-5.15144019497197,2.58493658135694e-07,6.24328133595069e-07
"ENSG00000100583.4",96.9559973395192,1.25878165508599,0.0948834912765477,13.2666034749622,3.61602525703848e-40,7.27546817053745e-39
"ENSG00000100591.8",5254.64577222854,-0.178756670641612,0.0409811258404563,-4.36192678887179,1.2892201358798e-05,2.65774305490235e-05
"ENSG00000100592.16",1862.36320619464,0.586544299935715,0.0718150740671802,8.16742595554557,3.1503898312179e-16,1.54504378028774e-15
"ENSG00000100593.18",15.2148713153817,1.28385829564869,0.159368054301036,8.05593254733197,7.88751231400811e-16,3.75671411188141e-15
"ENSG00000100596.7",4254.47334754708,0.18699435528092,0.070855281912297,2.63910255148483,0.00831258307779922,0.0124800189468993
"ENSG00000100599.16",1553.73511573812,0.400183522814493,0.0906373381541474,4.41521707239348,1.00908679973206e-05,2.09985548055193e-05
"ENSG00000100600.15",4027.20172162938,0.0523873331477859,0.0715658469839667,0.732015833747102,0.464158903514999,0.511147202624831
"ENSG00000100601.10",571.029460718288,-0.214830347092599,0.0378510901607105,-5.67567132625399,1.38145800472112e-08,3.73546895340198e-08
"ENSG00000100603.14",2401.22201367942,-0.0395698717665802,0.0315452522751674,-1.25438438156761,0.20970232665461,0.24950175242342
"ENSG00000100604.13",4115.33130785988,-0.59483729629542,0.196072556847699,-3.03376110282208,0.0024152560637521,0.00388801861409137
"ENSG00000100605.17",15487.1214773214,-0.228538846227688,0.0670636702742531,-3.40778912476891,0.000654914856545635,0.0011283212278963
"ENSG00000100612.14",2538.1474265654,0.0507558342554172,0.0493158908402287,1.02919836569218,0.303386470146564,0.349307547778458
"ENSG00000100614.18",4286.34537481792,-0.167412663688764,0.0490736324938824,-3.41145856096212,0.000646163221571448,0.00111386513874518
"ENSG00000100625.9",283.036200582886,-0.957865921332118,0.105900292561103,-9.04497899077512,1.49693953569018e-19,9.26536557585317e-19
"ENSG00000100626.17",2491.78543986886,-0.275103751434869,0.105411342700698,-2.60981166150204,0.00905920832234185,0.0135442686718334
"ENSG00000100628.12",76.2487537529703,0.502336881234698,0.193402578386689,2.59736393084857,0.00939423322206207,0.0140186825324284
"ENSG00000100629.17",195.452109309881,0.166333425347176,0.0606197891178971,2.743879973315,0.0060717733750388,0.00927533280348455
"ENSG00000100632.11",3810.92689404827,-0.243916054845865,0.0450807760882412,-5.41064453656306,6.27983140805844e-08,1.60702362763123e-07
"ENSG00000100644.17",12118.7616688106,0.186000952743122,0.0777035477517485,2.39372535907071,0.0166782319936045,0.0239610332442619
"ENSG00000100647.8",3817.87202282139,0.0752772961451465,0.0669816854028468,1.12384894008575,0.261077115543671,0.304999610276122
"ENSG00000100650.16",11603.0872351154,-0.232902140266714,0.0528271687212021,-4.40875681783869,1.03965684274007e-05,2.16111935338498e-05
"ENSG00000100664.11",13404.3497840506,0.222455718796218,0.0423689749820366,5.25043900378835,1.51737144859662e-07,3.74280609707024e-07
"ENSG00000100678.19",1752.70065670445,-1.29186501558288,0.120312078181386,-10.7376169966512,6.77711012778187e-27,6.68882705088084e-26
"ENSG00000100697.15",4309.32026254921,-0.149048523645291,0.0533583479839175,-2.79334966836332,0.00521652695537015,0.0080362239507739
"ENSG00000100711.14",2588.58506216115,0.15816501666918,0.0754026513761926,2.09760550567481,0.0359400083417345,0.0491789218275734
"ENSG00000100714.17",3328.53931511173,0.0157033410362483,0.044360388811103,0.353994666347871,0.723342880410535,0.757148573116207
"ENSG00000100722.20",2391.71196039257,0.0262694184407188,0.0481388911921937,0.545700530073254,0.585271807515291,0.628249998311175
"ENSG00000100726.15",2801.07820683363,0.154234920533454,0.0401241617825673,3.84394124839921,0.000121074003119298,0.000226177548182091
"ENSG00000100731.16",3688.91024881605,-0.158685929274131,0.0562909031666311,-2.81903327797731,0.0048168524000057,0.00745553401745758
"ENSG00000100744.15",766.30311336906,0.227557981465452,0.0586201301011805,3.88190850263686,0.000103639874615057,0.000194781874870067
"ENSG00000100749.8",442.672732574769,0.0659542953612758,0.0626329044929312,1.05302948817773,0.292327477377844,0.337896475412274
"ENSG00000100764.14",658.152003267361,0.0212823496652494,0.0410235972901758,0.51878311681716,0.603911992643022,0.645949196995102
"ENSG00000100767.17",1139.98006595285,-0.507851405872654,0.13971719599296,-3.63485254813047,0.000278139670216626,0.000499589422514912
"ENSG00000100784.12",1186.56880167524,-0.468838681376628,0.0781678309326626,-5.9978468864066,1.99950913474081e-09,5.84524782965042e-09
